product_id,product_name,mofu_sku,price_id,is_default,variant_label_zh,retail_hkd,cost_cny,cost_source,cost_hkd_at_rate,gross_profit_hkd,gross_margin_pct
prod_V8kNSV91CKgxb8,"COMBO 牛肉小魚乾芝士蔬菜狗狗乾糧 720g｜COMBO Beef, Dried Small Fish, Cheese & Vegetable Blend Dry Dog Food 720g",MH-DOG-COMBO-014,price_1U90TZRyM6dRKLtZtQ7cumCz,True,720g（4 小包裝）,234.9,114.0000,price_metadata,132.97,101.93,43.39
prod_V8lAWevxk3Za0C,COMBO 體重關注貓用鮪魚鰹魚節乾糧 600g｜COMBO Weight-Concern Cat Tuna Dry Food with Bonito Flakes 600g,MH-CAT-COMBO-003,price_1U91MdRyM6dRKLtZDPeHsiFk,True,600g（120g×5）,184.9,89.6000,price_metadata,104.51,80.39,43.48
prod_V8lAeH2hqPlna6,COMBO 貓咪奢華美食拼配鮭魚脆片鰹魚節乾糧 700g｜COMBO Luxury Gourmet Blend with Salmon Chips & Bonito Flakes Dry Cat Food 700g,MH-CAT-COMBO-002,price_1U91MeRyM6dRKLtZ5O0AYreF,True,700g（140g×5）,184.9,89.6000,price_metadata,104.51,80.39,43.48
prod_V8lAOpvuncOCZM,COMBO 貓咪奢華美食四重滋味熟成鰹魚乾糧 600g｜COMBO Luxury Gourmet Four Flavours with Aged Bonito Dry Cat Food 600g,MH-CAT-COMBO-001,price_1U91MfRyM6dRKLtZzhqc0JxS,True,600g（120g×5）,184.9,89.6000,price_metadata,104.51,80.39,43.48
prod_V8lAMmluHgtE1f,PETLINE 盛宴時光 雞肉泥牛奶果凍芝士包 25g×4｜PETLINE Gochisou Time Chicken Paste Milk Jelly with Cheese Pouches 25g×4,MH-DOG-PTL-004,price_1U90TkRyM6dRKLtZDOKY162e,True,25g×4,40.9,19.7000,price_metadata,22.98,17.92,43.82
prod_V8lAXdhHafIDnG,PETLINE 盛宴時光 雞胸肉牛奶燉芝士包 25g×4｜PETLINE Gochisou Time Chicken Breast Milk-Stew with Cheese Pouches 25g×4,MH-DOG-PTL-003,price_1U90ToRyM6dRKLtZX8MagmYU,True,25g×4,40.9,19.7000,price_metadata,22.98,17.92,43.82
prod_V8lAt5mJJ5YOb7,PETLINE 盛宴時光 雞胸肉芝士果凍包 25g×4｜PETLINE Gochisou Time Chicken Breast & Cheese Jelly Pouches 25g×4,MH-DOG-PTL-002,price_1U90TtRyM6dRKLtZ6uoUCcpH,True,25g×4,40.9,19.7000,price_metadata,22.98,17.92,43.82
prod_V8lAPSEzKs8rpv,"PETLINE 盛宴時光 雞胸肉蔬菜牛肉風味果凍包 25g×4｜PETLINE Gochisou Time Chicken Breast, Vegetable & Beef-Style Jelly Pouches 25g×4",MH-DOG-PTL-001,price_1U90TmRyM6dRKLtZwKHnI6J8,True,25g×4,40.9,19.7000,price_metadata,22.98,17.92,43.82
prod_V8lA7fjOQvodwx,COMBO Pure 雞胸肉三種蔬菜切塊狗狗小食 50g｜COMBO Pure Chicken Breast & Three Vegetable Cubes Dog Treat 50g,MH-DOG-COMBO-005,price_1U90TgRyM6dRKLtZOSQ0bR5c,True,50g,65.9,31.7000,price_metadata,36.98,28.92,43.89
prod_V8lA4N42hxS8dk,COMBO Pure 雞肉軟骨切塊狗狗小食 50g｜COMBO Pure Chicken & Cartilage Cubes Dog Treat 50g,MH-DOG-COMBO-004,price_1U90TfRyM6dRKLtZYA48AO1y,True,50g,65.9,31.7000,price_metadata,36.98,28.92,43.89
prod_V8lA3nhXSFdHkU,COMBO Pure 羅勒香雞肉切塊狗狗小食 50g｜COMBO Pure Basil-Scented Chicken Cubes Dog Treat 50g,MH-DOG-COMBO-003,price_1U90TeRyM6dRKLtZlBbwP7Sb,True,50g,65.9,31.7000,price_metadata,36.98,28.92,43.89
prod_V8lAyjALw49Mz2,COMBO Pure 香嫩雞胸肉絲狗狗小食 50g｜COMBO Pure Tender Chicken Breast Strips Dog Treat 50g,MH-DOG-COMBO-002,price_1U90TuRyM6dRKLtZCkAleg1y,True,50g,65.9,31.7000,price_metadata,36.98,28.92,43.89
prod_V8lActmdKRF9Nz,COMBO Pure 香嫩雞胸肉切塊狗狗小食 50g｜COMBO Pure Tender Chicken Breast Cubes Dog Treat 50g,MH-DOG-COMBO-001,price_1U90TqRyM6dRKLtZ7F9UXZ0h,True,50g,65.9,31.7000,price_metadata,36.98,28.92,43.89
prod_V8uIOVwsFqgPTV,Nyantomo 清潔貓廁所 脫臭抗菌木質貓砂 4.4L｜Nyantomo Deodorising Antibacterial Wood Cat Litter 4.4L,MH-LIF-ST-001,price_1U98a8RyM6dRKLtZQY87lty8,True,4.4L｜極小顆粒,203.9,96.0,price_metadata,111.98,91.92,45.08
prod_V8uIOVwsFqgPTV,Nyantomo 清潔貓廁所 脫臭抗菌木質貓砂 4.4L｜Nyantomo Deodorising Antibacterial Wood Cat Litter 4.4L,MH-LIF-ST-001,price_1U98a7RyM6dRKLtZzm5frgsp,False,4.4L｜小顆粒,203.9,96.0,price_metadata,111.98,91.92,45.08
prod_V8uIOVwsFqgPTV,Nyantomo 清潔貓廁所 脫臭抗菌木質貓砂 4.4L｜Nyantomo Deodorising Antibacterial Wood Cat Litter 4.4L,MH-LIF-ST-001,price_1U98a6RyM6dRKLtZruKTBEiS,False,4.4L｜大顆粒,203.9,96.0,price_metadata,111.98,91.92,45.08
prod_V8xXMTWORpMyun,AIM30 室內高齡貓 11 歲以上 鮮魚味乾糧 600g｜AIM30 Indoor Senior Cat Food 11+ Fish Flavour 600g,MH-CAT-SNR-030,price_1U98ZbRyM6dRKLtZP60fXKdc,True,11 歲以上｜鮮魚味｜600g,356.9,168.0,price_metadata,195.96,160.94,45.09
prod_V8xXwQzwhjo93R,AIM30 室內高齡貓 15 歲以上 雞肉味乾糧 600g｜AIM30 Indoor Senior Cat Food 15+ Chicken Flavour 600g,MH-CAT-SNR-031,price_1U98ZcRyM6dRKLtZeNW3mQ9j,True,15 歲以上｜雞肉味｜600g,356.9,168.0,price_metadata,195.96,160.94,45.09
prod_V8xXT4XG39RY4o,AIM30 室內高齡貓 15 歲以上 腎臟健康照護 鮮魚味乾糧 600g｜AIM30 Indoor Senior Cat Food 15+ Kidney Health Care Fish Flavour 600g,MH-CAT-SNR-032,price_1U98ZeRyM6dRKLtZfGAOyach,True,15 歲以上｜腎臟健康照護｜鮮魚味｜600g,356.9,168.0,price_metadata,195.96,160.94,45.09
prod_V8xXTyAkIg3YGz,AIM30 室內高齡貓 15 歲以上 腎臟健康照護 雞肉味乾糧 600g｜AIM30 Indoor Senior Cat Food 15+ Kidney Health Care Chicken Flavour 600g,MH-CAT-SNR-033,price_1U98ZfRyM6dRKLtZVUXoqDgL,True,15 歲以上｜腎臟健康照護｜雞肉味｜600g,356.9,168.0,price_metadata,195.96,160.94,45.09
prod_V8xXIokF7G9Er0,AIM30 室內成貓 鮮魚味乾糧 600g｜AIM30 Indoor Adult Cat Food Fish Flavour 600g,MH-CAT-SNR-026,price_1U98ZVRyM6dRKLtZkZ7ms3x4,True,鮮魚味｜600g,356.9,168.0,price_metadata,195.96,160.94,45.09
prod_V8xXuAW047ti4v,AIM30 室內成貓 雞肉味乾糧 600g｜AIM30 Indoor Adult Cat Food Chicken Flavour 600g,MH-CAT-SNR-025,price_1U98ZTRyM6dRKLtZW8abtsIM,True,雞肉味｜600g,356.9,168.0,price_metadata,195.96,160.94,45.09
prod_V8xXaZ0jwFhqkT,AIM30 室內高齡貓 11 歲以上 雞肉味乾糧 600g｜AIM30 Indoor Senior Cat Food 11+ Chicken Flavour 600g,MH-CAT-SNR-029,price_1U98ZZRyM6dRKLtZrnFOByt4,True,11 歲以上｜雞肉味｜600g,356.9,168.0,price_metadata,195.96,160.94,45.09
prod_V8sFjjO8IgpPvO,Complete ytt 日本犬用雞肉條小食 20g｜Complete ytt Chicken Tender Dog Treats 20g,MH-DOG-GEN-001,price_1U98ZnRyM6dRKLtZ9KSIKyO0,False,4 口味各 2 包（共 64 根）,69.9,32.9,price_metadata,38.38,31.52,45.10
prod_V8sFjjO8IgpPvO,Complete ytt 日本犬用雞肉條小食 20g｜Complete ytt Chicken Tender Dog Treats 20g,MH-DOG-GEN-001,price_1U98ZlRyM6dRKLtZ1mT1w5nb,False,混合口味 8 包／可自選（共 64 根）,69.9,32.9,price_metadata,38.38,31.52,45.10
prod_V8uInkIOBbpTsp,PAMAX Miracle Series 生物酶除味貓砂 2.7kg｜PAMAX Miracle Series Enzyme Odour-Control Cat Litter 2.7kg,MH-CAT-PAMAX-001,price_1U98YqRyM6dRKLtZ8XeHeeoy,False,6 包｜16.2kg,473.9,223.0,price_metadata,260.11,213.79,45.11
prod_V8vr5nCW67gu8X,銀之匙 三ツ星グルメ 魚肉奶油夾心 鮪魚及白蝦味乾糧 180g｜Gin no Spoon Mitsuboshi Gourmet Cream-Filled Tuna & White Shrimp Dry Cat Food 180g,MH-CAT-GNSP-015,price_1U98YCRyM6dRKLtZMsO5qwK0,True,鮪魚及白蝦味,116.9,55.0,price_metadata,64.15,52.75,45.12
prod_V8xXxYtzIJ6S93,AIM30 室內已絕育成貓 雞肉味乾糧 1.2kg｜AIM30 Indoor Spayed and Neutered Adult Cat Food Chicken Flavour 1.2kg,MH-CAT-SNR-028,price_1U98ZYRyM6dRKLtZRu6JWaTm,True,已絕育成貓｜雞肉味｜1.2kg,418.9,197.0,price_metadata,229.79,189.11,45.15
prod_V8uInkIOBbpTsp,PAMAX Miracle Series 生物酶除味貓砂 2.7kg｜PAMAX Miracle Series Enzyme Odour-Control Cat Litter 2.7kg,MH-CAT-PAMAX-001,price_1U98YpRyM6dRKLtZfZ5qZH6U,True,1 包｜2.7kg,97.9,46.0,price_metadata,53.66,44.24,45.19
prod_V8fduDqyGKiazf,CIAO 炙烤盛宴｜香烤鰹魚干瑤柱 (高齡貓用)｜50g,MH-CAT-CIAO-029,price_1U95SoRyM6dRKLtZ60fcuC3D,True,50g,24.9,11.70,price_metadata,13.65,11.25,45.19
prod_V8szJB1xzy0Hkm,藍貓圖案斜口高腳陶瓷食盤 M｜Blue Cat Pattern Raised Slanted Ceramic Bowl M,MH-LIF-GEN-001,price_1U98ZoRyM6dRKLtZ3C4bEZbc,True,藍貓圖案 M,65.9,30.95,price_metadata,36.10,29.80,45.22
prod_V8uIPfhAKY5ONF,SNAPPY 低粉塵膨潤土貓砂 原味無香 7L｜SNAPPY Low-Dust Bentonite Cat Litter Unscented 7L,MH-CAT-SNP-001,price_1U98YrRyM6dRKLtZsayRktj0,True,7L｜原味無香,96.9,45.45,price_metadata,53.01,43.89,45.29
prod_V8xXwAmye0eVa6,AIM30 室內成貓 腎臟健康照護 雞肉味乾糧 600g｜AIM30 Indoor Adult Cat Food Kidney Health Care Chicken Flavour 600g,MH-CAT-SNR-027,price_1U98ZWRyM6dRKLtZWvIfa7KS,True,腎臟健康照護｜雞肉味｜600g,223.9,105.0,price_metadata,122.47,101.43,45.30
prod_V8uInkIOBbpTsp,PAMAX Miracle Series 生物酶除味貓砂 2.7kg｜PAMAX Miracle Series Enzyme Odour-Control Cat Litter 2.7kg,MH-CAT-PAMAX-001,price_1U98YoRyM6dRKLtZSbUnoVVZ,False,2 包｜5.4kg,191.9,90.0,price_metadata,104.98,86.92,45.30
prod_V8thBqcqHiv3cZ,銀之匙 三ツ星グルメ 幼貓魚味加牛奶乾糧 240g｜Gin no Spoon Mitsuboshi Gourmet Kitten Fish Recipe with Milk Dry Cat Food 240g,MH-CAT-GNSP-020,price_1U98YJRyM6dRKLtZOyBm370r,True,240g (20g × 12 bags),99.9,46.8,price_metadata,54.59,45.31,45.36
prod_V8thwhOf6ahDTN,銀之匙 三ツ星グルメ 10歲起腎臟健康維護魚味四拼乾糧 200g｜Gin no Spoon Mitsuboshi Gourmet 10+ Kidney Health Maintenance Fish Four-Recipe Dry Cat Food 200g,MH-CAT-GNSP-021,price_1U98YLRyM6dRKLtZDAWadEwe,True,200g (20g × 10 bags),99.9,46.8,price_metadata,54.59,45.31,45.36
prod_V8thPo6RjbpnwO,銀之匙 三ツ星グルメ 餐後吐毛輕減及毛球護理魚味乾糧 192g｜Gin no Spoon Mitsuboshi Gourmet Fish Recipe Dry Cat Food for Reduced Post-Meal Vomiting & Hairball Care 192g,MH-CAT-GNSP-025,price_1U98YRRyM6dRKLtZwIXIOk9F,True,192g (16g × 12 bags),99.9,46.8,price_metadata,54.59,45.31,45.36
prod_V8thk9qKECj0in,"銀之匙 三ツ星グルメ 鮮旨香 金槍魚鯛魚鰹魚乾糧 192g｜Gin no Spoon Mitsuboshi Gourmet Shimi-Uma Tuna, Sea Bream & Bonito Dry Cat Food 192g",MH-CAT-GNSP-024,price_1U98YPRyM6dRKLtZynWg0fwG,True,192g (16g × 12 bags),99.9,46.8,price_metadata,54.59,45.31,45.36
prod_V8thsQJq4RYszQ,"銀之匙 三ツ星グルメ 鮮旨香 金槍魚雞里脊鰹魚乾糧 192g｜Gin no Spoon Mitsuboshi Gourmet Shimi-Uma Tuna, Chicken Tender & Bonito Dry Cat Food 192g",MH-CAT-GNSP-023,price_1U98YORyM6dRKLtZHqh2MSFb,True,192g (16g × 12 bags),99.9,46.8,price_metadata,54.59,45.31,45.36
prod_V8thRjwLfHWe9X,銀之匙 三ツ星グルメ 鮮旨香 魚肉雞里脊三拼乾糧 160g｜Gin no Spoon Mitsuboshi Gourmet Shimi-Uma Fish & Chicken Tender Three-Recipe Dry Cat Food 160g,MH-CAT-GNSP-022,price_1U98YMRyM6dRKLtZxNC1QmDm,True,160g (16g × 10 bags),99.9,46.8,price_metadata,54.59,45.31,45.36
prod_V8thb2VVnmHjCY,銀之匙 三ツ星グルメ 夾心奶油 金槍魚鰹魚毛球護理乾糧 180g｜Gin no Spoon Mitsuboshi Gourmet Cream-Filled Tuna & Bonito Hairball Care Dry Cat Food 180g,MH-CAT-GNSP-017,price_1U98YFRyM6dRKLtZz4zy1NpT,True,180g (18g × 10 bags),99.9,46.8,price_metadata,54.59,45.31,45.36
prod_V8th4gMOUDUrzu,銀之匙 三ツ星グルメ 夾心奶油 魚肉雞里脊三拼乾糧 180g｜Gin no Spoon Mitsuboshi Gourmet Cream-Filled Fish & Chicken Tender Three-Recipe Dry Cat Food 180g,MH-CAT-GNSP-016,price_1U98YDRyM6dRKLtZIqUYSNNT,True,180g (18g × 10 bags),99.9,46.8,price_metadata,54.59,45.31,45.36
prod_V8th51dTMblovb,銀之匙 三ツ星グルメ 夾心奶油 金槍魚雞里脊味乾糧 180g｜Gin no Spoon Mitsuboshi Gourmet Cream-Filled Tuna & Chicken Tender Dry Cat Food 180g,MH-CAT-GNSP-018,price_1U98YGRyM6dRKLtZUEtamdny,True,180g (18g × 10 bags),99.9,46.8,price_metadata,54.59,45.31,45.36
prod_V8xXM2ONlpEcC3,Mon Petit Crispy Kiss 真鯛及海鮮綜合包貓咪小食 144g｜Mon Petit Crispy Kiss Snapper and Seafood Assortment Cat Treats 144g,MH-CAT-MONP-014,price_1U98YmRyM6dRKLtZsaA09Z9h,True,真鯛及海鮮綜合包｜144g,127.9,59.9,price_metadata,69.87,58.03,45.37
prod_V8xX3586zZhcZt,"Mon Petit Crispy Kiss 海鮮、芝士及雞肉燒烤味綜合包貓咪小食 144g｜Mon Petit Crispy Kiss Seafood, Cheese and Chicken Grill Variety Pack Cat Treats 144g",MH-CAT-MONP-011,price_1U98YiRyM6dRKLtZ9KNUbAgy,True,海鮮、芝士及雞肉燒烤味綜合包｜144g,127.9,59.9,price_metadata,69.87,58.03,45.37
prod_V8xXFw4xx3NEuP,Mon Petit Crispy Kiss 海鮮及雞肉綜合包貓咪小食 144g｜Mon Petit Crispy Kiss Seafood and Chicken Variety Pack Cat Treats 144g,MH-CAT-MONP-012,price_1U98YjRyM6dRKLtZvvBI0EjY,True,海鮮及雞肉綜合包｜144g,127.9,59.9,price_metadata,69.87,58.03,45.37
prod_V8xXRC7As2ra5W,Mon Petit Crispy Kiss 肉類精選綜合包貓咪小食 144g｜Mon Petit Crispy Kiss Meat Selection Variety Pack Cat Treats 144g,MH-CAT-MONP-008,price_1U98YdRyM6dRKLtZAjJTRhgY,True,肉類精選綜合包｜144g,127.9,59.9,price_metadata,69.87,58.03,45.37
prod_V8uIO7LzUQjeCT,Unicharm Deotoilet 消臭抗菌沸石貓砂 清新庭院香 3.8L｜Unicharm Deotoilet Deodorising Antibacterial Zeolite Cat Litter Natural Green 3.8L,MH-CAT-UCM-001,price_1U98ZhRyM6dRKLtZ42qJmIPX,True,3.8L｜清新庭院香,91.9,43.0,price_metadata,50.16,41.74,45.42
prod_V90yCfcKRyo9ou,Inaba かつまぐろ｜多口味隨機混拼貓罐頭｜85g × 6罐,MH-CAT-CIAO-027,price_1U98XxRyM6dRKLtZkQ69zpfz,True,85g × 6罐,62.9,29.42,price_metadata,34.32,28.58,45.44
prod_V8vrBdjzLlg7F7,AIM30 Karitto Treats 酥脆貓咪零食 雞肉及牛肉味 25g｜AIM30 Karitto Treats 酥脆貓咪零食 雞肉及牛肉味 25g,MH-CAT-SNR-004,price_1U98YyRyM6dRKLtZ6q1UzqAk,True,日本包裝規格,50.9,23.8,price_metadata,27.76,23.14,45.46
prod_V8vrvYaxZ1cxLJ,AIM30 Karitto Treats 酥脆貓咪零食 雞肉及蟹肉味 25g｜AIM30 Karitto Treats 酥脆貓咪零食 雞肉及蟹肉味 25g,MH-CAT-SNR-003,price_1U98YwRyM6dRKLtZMCpHdd1r,True,日本包裝規格,50.9,23.8,price_metadata,27.76,23.14,45.46
prod_V8lATUvYyTfiyk,"銀之匙 魚肉雞胸肉鰹魚節貓罐頭 70g｜Gin no Spoon Fish, Chicken Breast & Bonito Flakes Cat Can 70g",MH-CAT-GNSP-005,price_1U8TeMRyM6dRKLtZ8duuCeG8,True,70g,19.9,9.3000,price_metadata,10.85,9.05,45.49
prod_V8lAGdiamaGSwC,"銀之匙 魚肉雞胸肉吻仔魚貓罐頭 70g｜Gin no Spoon Fish, Chicken Breast & Shirasu Cat Can 70g",MH-CAT-GNSP-004,price_1U8TeLRyM6dRKLtZR3jNQ3eA,True,70g,19.9,9.3000,price_metadata,10.85,9.05,45.49
prod_V8lATH0SDiLKBx,"銀之匙 濃湯仕立鮪魚鰹魚雞胸肉貓罐頭 70g｜Gin no Spoon Thick Gravy Tuna, Bonito & Chicken Breast Cat Can 70g",MH-CAT-GNSP-003,price_1U8TeKRyM6dRKLtZ06iNBorq,True,70g,19.9,9.3000,price_metadata,10.85,9.05,45.49
prod_V8lAjMRJn8PScz,"銀之匙 鮪魚鰹魚雞胸肉貓罐頭 70g｜Gin no Spoon Tuna, Bonito & Chicken Breast Cat Can 70g",MH-CAT-GNSP-002,price_1U8TeJRyM6dRKLtZZNQsVoYK,True,70g,19.9,9.3000,price_metadata,10.85,9.05,45.49
prod_V8lAUga8Mwc3d0,銀之匙 濃湯仕立鮪魚貓罐頭 70g｜Gin no Spoon Thick Gravy Tuna Cat Can 70g,MH-CAT-GNSP-001,price_1U8TeIRyM6dRKLtZfLkTpmot,True,70g,19.9,9.3000,price_metadata,10.85,9.05,45.49
prod_V8uJVy7nhLvdrI,"銀之匙 三ツ星グルメ 香酥魚香 金槍魚鯛魚鰹魚扇貝乾糧 200g｜Gin no Spoon Mitsuboshi Gourmet Aromatic Tuna, Sea Bream, Bonito & Scallop Dry Cat Food 200g",MH-CAT-GNSP-010,price_1U98Y5RyM6dRKLtZAs4q2N8A,True,200g（20g × 10袋）,95.9,44.8,price_metadata,52.26,43.64,45.51
prod_V8uJcEJtSEmb69,銀之匙 三ツ星グルメ 香酥魚香 魚味綜合乾糧 200g｜Gin no Spoon Mitsuboshi Gourmet Aromatic Assorted Fish Dry Cat Food 200g,MH-CAT-GNSP-006,price_1U98XzRyM6dRKLtZGT7FFeuH,True,200g（20g × 10袋）,95.9,44.8,price_metadata,52.26,43.64,45.51
prod_V8uJPueROjgX6L,銀之匙 三ツ星グルメ 香酥魚香 毛球護理乾糧 200g｜Gin no Spoon Mitsuboshi Gourmet Aromatic Fish Hairball Care Dry Cat Food 200g,MH-CAT-GNSP-009,price_1U98Y3RyM6dRKLtZ2ROnZCVo,True,200g,95.9,44.8,price_metadata,52.26,43.64,45.51
prod_V8uJI32Jxh5dCc,銀之匙 三ツ星グルメ 香酥魚香 魚肉雞肉四拼乾糧 200g｜Gin no Spoon Mitsuboshi Gourmet Aromatic Fish & Chicken Four-Recipe Dry Cat Food 200g,MH-CAT-GNSP-007,price_1U98Y0RyM6dRKLtZCXkrdmPA,True,200g（20g × 10袋）,95.9,44.8,price_metadata,52.26,43.64,45.51
prod_V8uILuFno1z4MZ,銀之匙 三ツ星グルメ 香酥魚香 腸胃健康照護乾糧 200g｜Gin no Spoon Mitsuboshi Gourmet Aromatic Fish Gut-Health Care Dry Cat Food 200g,MH-CAT-GNSP-008,price_1U98Y2RyM6dRKLtZxczPOazx,True,200g,95.9,44.8,price_metadata,52.26,43.64,45.51
prod_V8uIgedRHwtgJJ,銀之匙 三ツ星グルメ 夾心奶油 腸胃健康魚味三拼乾糧 180g｜Gin no Spoon Mitsuboshi Gourmet Cream-Filled Gut-Health Fish Three-Recipe Dry Cat Food 180g,MH-CAT-GNSP-012,price_1U98Y8RyM6dRKLtZFPNxxwfT,True,180g,95.9,44.8,price_metadata,52.26,43.64,45.51
prod_V8uIfmE32YGKQz,銀之匙 三ツ星グルメ 夾心奶油 魚味綜合乾糧 180g｜Gin no Spoon Mitsuboshi Gourmet Cream-Filled Assorted Fish Dry Cat Food 180g,MH-CAT-GNSP-011,price_1U98Y6RyM6dRKLtZFQJLFvcA,True,180g,95.9,44.8,price_metadata,52.26,43.64,45.51
prod_V8uID4s03TNUrL,銀之匙 三ツ星グルメ 夾心奶油 金槍魚鯛魚味乾糧 180g｜Gin no Spoon Mitsuboshi Gourmet Cream-Filled Tuna & Sea Bream Dry Cat Food 180g,MH-CAT-GNSP-014,price_1U98YARyM6dRKLtZZoa3SBCO,True,180g,95.9,44.8,price_metadata,52.26,43.64,45.51
prod_V8uIc8IHCyEuCW,銀之匙 三ツ星グルメ 夾心奶油 金槍魚鰹魚味乾糧 180g｜Gin no Spoon Mitsuboshi Gourmet Cream-Filled Tuna & Bonito Dry Cat Food 180g,MH-CAT-GNSP-013,price_1U98Y9RyM6dRKLtZrZMp5AsW,True,180g,95.9,44.8,price_metadata,52.26,43.64,45.51
prod_V8thjTAXBn4Lnx,銀之匙 三ツ星グルメ 香酥魚香毛球護理乾糧 240g｜Gin no Spoon Mitsuboshi Gourmet Fish Recipe Hairball Care Dry Cat Food 240g,MH-CAT-GNSP-019,price_1U98YIRyM6dRKLtZzaoqnBbW,True,240g (20g × 12 bags),95.9,44.8,price_metadata,52.26,43.64,45.51
prod_V8vsohIxXgEVDb,AIM30 Karitto Treats 酥脆貓咪零食 吞拿魚及三文魚味 25g｜AIM30 Karitto Treats 酥脆貓咪零食 吞拿魚及三文魚味 25g,MH-CAT-SNR-007,price_1U98Z2RyM6dRKLtZ0aUp5uT7,True,日本包裝規格,119.9,56.0,price_metadata,65.32,54.58,45.52
prod_V8vs7g4SLaJWJ3,AIM30 Karitto Treats 酥脆貓咪零食 吞拿魚及雞肉雙拼綜合包 80g｜AIM30 Karitto Treats 酥脆貓咪零食 吞拿魚及雞肉雙拼綜合包 80g,MH-CAT-SNR-006,price_1U98Z1RyM6dRKLtZ4dN6Yfmo,True,日本包裝規格,119.9,56.0,price_metadata,65.32,54.58,45.52
prod_V8vsqALfCDaZlZ,AIM30 Karitto Treats 酥脆貓咪零食 牧場美味四種綜合包 80g｜AIM30 Karitto Treats 酥脆貓咪零食 牧場美味四種綜合包 80g,MH-CAT-SNR-005,price_1U98YzRyM6dRKLtZMNyAueu6,True,日本包裝規格,119.9,56.0,price_metadata,65.32,54.58,45.52
prod_V8vrEgpUGj9fjI,AIM30 Karitto Treats 酥脆貓咪零食 魚味四種綜合包 80g｜AIM30 Karitto Treats Crispy Cat Treats Four Fish Flavours Assortment 80g,MH-CAT-SNR-016,price_1U98ZGRyM6dRKLtZgVu1paOw,True,魚味四種綜合｜80g,119.9,56.0,price_metadata,65.32,54.58,45.52
prod_V8vrsKDQclIgy0,AIM30 Karitto Treats 酥脆貓咪零食 雞肉味 80g｜AIM30 Karitto Treats Crispy Cat Treats Chicken Flavour 80g,MH-CAT-SNR-013,price_1U98ZBRyM6dRKLtZxnqaN8Za,True,雞肉味｜80g,119.9,56.0,price_metadata,65.32,54.58,45.52
prod_V8vrYMEciXr909,AIM30 Karitto Treats 酥脆貓咪零食 鮮魚味 80g｜AIM30 Karitto Treats Crispy Cat Treats Fish Flavour 80g,MH-CAT-SNR-015,price_1U98ZERyM6dRKLtZuQBiWEf2,True,鮮魚味｜80g,119.9,56.0,price_metadata,65.32,54.58,45.52
prod_V8t0eKeqlC0GzI,深藍貓臉高腳陶瓷食盤 M｜Navy Cat Face Raised Ceramic Bowl M,MH-LIF-GEN-005,price_1U98a2RyM6dRKLtZrWJuvWej,True,深藍色 M,46.9,21.9,price_metadata,25.54,21.36,45.53
prod_V8t03LiP3rgoHN,貓臉斜口高腳陶瓷食盤 350ml｜Cat Face Raised Slanted Ceramic Bowl 350ml,MH-LIF-GEN-003,price_1U98ZxRyM6dRKLtZWJ0g67SJ,False,橘色,59.9,27.94,price_metadata,32.59,27.31,45.59
prod_V8t03LiP3rgoHN,貓臉斜口高腳陶瓷食盤 350ml｜Cat Face Raised Slanted Ceramic Bowl 350ml,MH-LIF-GEN-003,price_1U98ZwRyM6dRKLtZIH1C9qdw,True,白色,59.9,27.94,price_metadata,32.59,27.31,45.59
prod_V8t03LiP3rgoHN,貓臉斜口高腳陶瓷食盤 350ml｜Cat Face Raised Slanted Ceramic Bowl 350ml,MH-LIF-GEN-003,price_1U98ZvRyM6dRKLtZzQWhmAsL,False,藍色,59.9,27.94,price_metadata,32.59,27.31,45.59
prod_V8szzgASg2ZnbO,白貓海浪紋斜口高腳陶瓷食盤 M｜White Cat Wave Pattern Raised Slanted Ceramic Bowl M,MH-LIF-GEN-006,price_1U98a4RyM6dRKLtZckhBFtU6,True,白貓海浪紋 M,59.9,27.94,price_metadata,32.59,27.31,45.59
prod_V90yC8a54bE0EL,CIAO｜14歲以上鰹魚柴魚片貓罐頭｜單罐,MH-CAT-CIAO-022,price_1U98XsRyM6dRKLtZxoIltoTI,True,單罐,33.9,15.8,price_metadata,18.43,15.47,45.64
prod_V90yoyex98iTAW,CIAO｜14歲以上鮪魚白肉小銀魚貓罐頭｜單罐,MH-CAT-CIAO-021,price_1U98XqRyM6dRKLtZMK9i3yHJ,True,單罐,33.9,15.8,price_metadata,18.43,15.47,45.64
prod_V90yRB01IgVrDV,CIAO｜11歲以上鮪魚白肉貓罐頭｜單罐,MH-CAT-CIAO-020,price_1U98XpRyM6dRKLtZ4BhHYtZw,True,單罐,33.9,15.8,price_metadata,18.43,15.47,45.64
prod_V90y14gfPJNkP3,CIAO｜11歲以上鰹魚白肉貓罐頭｜單罐,MH-CAT-CIAO-019,price_1U98XnRyM6dRKLtZwWeZKA65,True,單罐,33.9,15.8,price_metadata,18.43,15.47,45.64
prod_V90yisznvIVXlp,CIAO｜烤鰹魚鮪魚雞肉貓罐頭｜單罐,MH-CAT-CIAO-014,price_1U98XgRyM6dRKLtZjPr1RcsS,True,單罐,33.9,15.8,price_metadata,18.43,15.47,45.64
prod_V8vrSwyPdcre4F,AIM30 貓咪雞肉絲 25g｜AIM30 Cat Shredded Chicken Fillet 25g,MH-CAT-SNR-002,price_1U98YuRyM6dRKLtZnw5z08GB,True,25g,30.9,14.4,price_metadata,16.80,14.10,45.64
